epoch,step,train_loss_epoch,train_loss_step,val/mae,val/mse,val/rmse,val_loss
0,45,,,0.9288414120674133,0.9325487017631531,0.9656856060028076,0.9325487017631531
0,45,0.9818966388702393,,,,,
1,49,,0.9323658347129822,,,,
1,91,,,0.9415262341499329,0.9667003750801086,0.9832091927528381,0.9667003750801086
1,91,0.9564083814620972,,,,,
2,99,,0.8148751258850098,,,,
2,137,,,0.8913344144821167,0.8611937165260315,0.9280052185058594,0.8611937165260315
2,137,0.9082241654396057,,,,,
3,149,,0.9565349221229553,,,,
3,183,,,0.8818969130516052,0.8845226764678955,0.9404906630516052,0.8845226764678955
3,183,0.9077611565589905,,,,,
4,199,,0.9374959468841553,,,,
4,229,,,0.8472548723220825,0.8195479512214661,0.9052888751029968,0.8195479512214661
4,229,0.8445206880569458,,,,,
5,249,,0.8319363594055176,,,,
5,275,,,0.817130446434021,0.7963898181915283,0.8924067616462708,0.7963898181915283
5,275,0.8315514922142029,,,,,
6,299,,0.7024218440055847,,,,
6,321,,,0.7993165850639343,0.7770925760269165,0.8815285563468933,0.7770925760269165
6,321,0.8029162287712097,,,,,
7,349,,0.6668974757194519,,,,
7,367,,,0.7803033590316772,0.757462739944458,0.8703233599662781,0.757462739944458
7,367,0.771298885345459,,,,,
8,399,,0.5776010751724243,,,,
8,413,,,0.7570500373840332,0.7286272644996643,0.8535966873168945,0.7286272644996643
8,413,0.7395021915435791,,,,,
9,449,,0.7340251803398132,,,,
9,459,,,0.7369878888130188,0.6955183148384094,0.8339774012565613,0.6955183148384094
9,459,0.7062026858329773,,,,,
10,499,,0.72989821434021,,,,
10,505,,,0.7158005237579346,0.6770568490028381,0.8228346705436707,0.6770568490028381
10,505,0.6766194701194763,,,,,
11,549,,0.6311966180801392,,,,
11,551,,,0.700261116027832,0.6636160612106323,0.8146263360977173,0.6636160612106323
11,551,0.6542044878005981,,,,,
12,597,,,0.6887919902801514,0.6571615934371948,0.8106550574302673,0.6571615934371948
12,597,0.636630654335022,,,,,
13,599,,0.782133936882019,,,,
13,643,,,0.6787043809890747,0.6551269292831421,0.8093991279602051,0.6551269292831421
13,643,0.6232271790504456,,,,,
14,649,,0.762037456035614,,,,
14,689,,,0.6685816645622253,0.6495532393455505,0.8059486746788025,0.6495532393455505
14,689,0.6118126511573792,,,,,
15,699,,0.5708763599395752,,,,
15,735,,,0.657897412776947,0.6419638395309448,0.8012264370918274,0.6419638395309448
15,735,0.6018924117088318,,,,,
16,749,,0.5987435579299927,,,,
16,781,,,0.6464993357658386,0.6304817795753479,0.7940288186073303,0.6304817795753479
16,781,0.5942569971084595,,,,,
17,799,,0.7298474311828613,,,,
17,827,,,0.6374757885932922,0.6200491786003113,0.7874320149421692,0.6200491786003113
17,827,0.5867255330085754,,,,,
18,849,,0.6667943000793457,,,,
18,873,,,0.6303386688232422,0.6129637956619263,0.7829200625419617,0.6129637956619263
18,873,0.5799375176429749,,,,,
19,899,,0.5950218439102173,,,,
19,919,,,0.6224202513694763,0.6049405932426453,0.7777792811393738,0.6049405932426453
19,919,0.5746054649353027,,,,,
20,949,,0.6479615569114685,,,,
20,965,,,0.6147649884223938,0.5994977355003357,0.7742723822593689,0.5994977355003357
20,965,0.5693434476852417,,,,,
21,999,,0.592829704284668,,,,
21,1011,,,0.6067052483558655,0.5956341028213501,0.7717733383178711,0.5956341028213501
21,1011,0.5637545585632324,,,,,
22,1049,,0.5587900876998901,,,,
22,1057,,,0.5997771620750427,0.5924299359321594,0.7696946859359741,0.5924299359321594
22,1057,0.5577582120895386,,,,,
23,1099,,0.43989434838294983,,,,
23,1103,,,0.594554603099823,0.5896328687667847,0.7678755521774292,0.5896328091621399
23,1103,0.5522285103797913,,,,,
24,1149,,0.1639339178800583,,,,
24,1149,,,0.5897391438484192,0.5864140391349792,0.7657767534255981,0.5864140391349792
24,1149,0.5472167134284973,,,,,
25,1195,,,0.5858191251754761,0.5831490159034729,0.7636419534683228,0.5831490159034729
25,1195,0.5422520041465759,,,,,
26,1199,,0.6041715145111084,,,,
26,1241,,,0.5826224088668823,0.5800105333328247,0.7615842223167419,0.5800105333328247
26,1241,0.5372669696807861,,,,,
27,1249,,0.4791342616081238,,,,
27,1287,,,0.5797592401504517,0.5772283673286438,0.7597554922103882,0.5772283673286438
27,1287,0.5326223373413086,,,,,
28,1299,,0.4747477173805237,,,,
28,1333,,,0.5776160359382629,0.5750851631164551,0.7583436965942383,0.5750851631164551
28,1333,0.5286755561828613,,,,,
29,1349,,0.5554931163787842,,,,
29,1379,,,0.5757727026939392,0.5731868743896484,0.7570910453796387,0.5731868743896484
29,1379,0.5253129005432129,,,,,
